diff_window_id,ax_max,ax_min,ax_mean,ay_max,ay_min,ay_mean,az_max,az_min,az_mean,gx_max,gx_min,gx_mean,gy_max,gy_min,gy_mean,gz_max,gz_min,gz_mean,device,activity
69,0.026978000000000057,-0.035401000000000016,-0.0011626950000000035,0.040893,-0.028321000000000006,0.00291137,0.08752399999999999,-0.06848199999999999,0.0033801400000000002,2.563476,-2.563477,0.015563949999999995,3.845216,-5.676271,-0.45166024,1.586914,-1.098634,0.115356495,B,riding
70,0.026978000000000057,-0.04052700000000009,-0.002965699999999998,0.047242000000000006,-0.046631000000000006,0.002073355,0.11340299999999998,-0.06994600000000001,0.00817321,3.479005,-2.624513,0.16571049999999998,4.943849,-5.676271,-0.011596724999999992,1.586914,-2.6855469999999997,-0.24230961,B,riding
71,0.026978000000000057,-0.04052700000000009,-0.0030908049999999994,0.047242000000000006,-0.055054000000000006,-0.0015911650000000003,0.11340299999999998,-0.06994600000000001,0.009022199999999998,3.479005,-3.845216,0.022582995000000005,4.943849,-5.676271,0.08972162500000003,1.77002,-2.6855469999999997,-0.10803222499999998,B,riding
72,0.026978000000000057,-0.04052700000000009,0.0006884999999999975,0.047242000000000006,-0.055054000000000006,-0.0031189049999999995,0.11340299999999998,-0.06994600000000001,-0.0011096300000000014,3.479005,-3.845216,-0.01922605500000003,4.943849,-5.676271,0.11718756500000004,2.258301,-2.6855469999999997,0.05859375499999999,B,riding
73,0.026733000000000007,-0.04052700000000009,-0.0012512399999999985,0.047242000000000006,-0.055054000000000006,-0.003632825000000001,0.11340299999999998,-0.06994600000000001,0.0037005799999999993,3.479005,-3.845216,0.11932375,4.943849,-5.249023,0.19897460500000005,2.319336,-2.6855469999999997,-0.10864259000000001,B,riding
74,0.027588000000000057,-0.022338999999999998,0.0016113250000000007,0.045044,-0.055054000000000006,-0.0030383300000000005,0.063965,-0.06884699999999999,-0.004228490000000001,5.187989,-13.732913,-0.22735600500000003,4.943849,-5.187989,0.2963257350000001,2.319336,-7.202148000000001,0.05798339500000001,B,riding
75,0.03576699999999999,-0.028808000000000056,0.00326048,0.045044,-0.066528,-0.003420404999999999,0.07836899999999997,-0.09314,-0.008526589999999999,18.493657,-13.732913,-0.04852292500000004,4.943849,-5.187989,0.180664085,8.300781,-7.202148000000001,0.0003051600000000065,B,riding
76,0.03576699999999999,-0.028808000000000056,-0.000225254999999997,0.045044,-0.066528,-0.0017089900000000005,0.07836899999999997,-0.09314,0.0004223850000000015,18.493657,-13.732913,0.11047362500000002,4.943849,-4.699708,-0.1672363899999999,8.300781,-7.202148000000001,0.09094241,B,riding
77,0.03576699999999999,-0.028808000000000056,0.0013244600000000017,0.038086,-0.066528,-0.0006823499999999999,0.07836899999999997,-0.09314,-0.0032537950000000003,18.493657,-13.732913,-0.11199953500000003,4.516602000000001,-4.699708,-0.060729904999999994,8.300781,-7.202148000000001,0.09155275999999997,B,riding
78,0.03576699999999999,-0.028808000000000056,8.299500000000015e-05,0.031128000000000003,-0.066528,0.0004119700000000001,0.07836899999999997,-0.09314,-0.0001861849999999987,18.493657,-8.178711999999999,0.13458253000000003,4.02832,-4.699708,-0.27893070999999997,8.300781,-2.136231,0.08758544999999998,B,riding
79,0.02490199999999998,-0.017699999999999938,-0.002055044999999999,0.040526999999999994,-0.047729,0.0008605949999999998,0.044067999999999996,-0.06591800000000003,0.0052032400000000005,5.432129,-3.90625,0.093383765,3.2958989999999995,-4.699708,-0.12634275499999995,2.319336,-1.89209,-0.09185790500000003,B,riding
80,0.02490199999999998,-0.016846000000000028,0.00043274999999999894,0.041259000000000004,-0.047729,0.0001288000000000003,0.044433,-0.06591800000000003,-0.001024795,3.3569340000000003,-3.2959,-0.072021495,3.4179690000000003,-3.601074,0.032043465,2.075195,-1.89209,-0.17608645,B,riding
81,0.02490199999999998,-0.018921000000000077,6.835999999999953e-05,0.041259000000000004,-0.047729,-0.0019506900000000001,0.05627500000000002,-0.06591800000000003,0.00028685500000000003,3.3569340000000003,-3.2959,-0.014343255,3.4179690000000003,-3.7841810000000002,-0.102844305,2.075195,-14.648441,-0.07507325499999996,B,riding
82,0.02490199999999998,-0.02575700000000003,-0.001127895000000002,0.079589,-0.047729,-0.0002014100000000002,0.07226499999999997,-0.06591800000000003,0.0035431000000000013,3.3569340000000003,-4.028321,-0.08911132000000002,5.126954,-3.7841810000000002,-0.05645754000000002,14.099125,-14.648441,0.132141155,B,riding
83,0.0194089999999999,-0.02575700000000003,-0.0013244500000000015,0.079589,-0.03454599999999999,0.0038287300000000002,0.07226499999999997,-0.05895999999999996,0.0032604900000000004,3.479004,-4.028321,-0.07934573000000002,5.126954,-3.7841810000000002,0.11505124500000004,14.099125,-14.648441,0.11169434500000001,B,riding
84,0.021361999999999992,-0.02575700000000003,-0.0013977000000000017,0.079589,-0.045532,0.0017815949999999998,0.07226499999999997,-0.05895999999999996,0.0036206099999999985,3.479004,-4.028321,-0.039062490000000005,5.126954,-3.7841810000000002,0.12695313,14.099125,-14.648441,-0.02655031000000001,B,riding
85,0.021361999999999992,-0.02575700000000003,-0.00010865500000000028,0.079589,-0.045532,0.00028442000000000023,0.07226499999999997,-0.05895999999999996,0.00013796000000000085,3.479004,-4.028321,0.006103519999999985,5.126954,-3.6010739999999997,0.195312555,14.099125,-2.990724,-0.05767824,B,riding
86,0.021361999999999992,-0.01415999999999995,0.0011028650000000006,0.044922,-0.045532,-0.0037475449999999997,0.040406,-0.057250999999999996,-0.0025945950000000008,3.479004,-2.563477,0.028381334999999983,3.906251,-3.051758,0.10101321000000002,3.112794,-2.990724,-0.13977054,B,riding
87,0.021361999999999992,-0.012206999999999968,0.0014428499999999988,0.043456999999999996,-0.045532,-0.00442689,0.036621000000000015,-0.057250999999999996,-0.0032714700000000007,2.319336,-2.075196,0.017089854999999994,3.051759,-3.051758,-0.127258315,3.112794,-2.990724,0.00579832999999999,B,riding
88,0.016845,-0.012206999999999968,0.00023925500000000156,0.036743,-0.043579,-0.002655005,0.036621000000000015,-0.03686600000000001,-0.0003619349999999985,2.319336,-2.075196,-0.006713875000000007,2.258301,-1.892091,0.019226075000000013,2.5024420000000003,-2.746582,0.09521486499999998,B,riding
89,0.022950000000000026,-0.012695000000000012,0.001740744999999999,0.043335,-0.043579,0.00318605,0.03271400000000002,-0.06579599999999997,-0.005729395000000001,1.831055,-3.112793,-0.189209025,2.929688,-1.892091,0.4446411800000001,2.5024420000000003,-2.746582,0.31463628499999996,B,riding
90,0.03161599999999998,-0.012695000000000012,0.00392518,0.057373,-0.016113000000000002,0.010063465,0.03271400000000002,-0.097412,-0.012550675,1.586914,-3.7231449999999997,-0.16540528499999996,2.929688,-3.173829,0.058288585000000025,2.319337,-1.708985,0.152587925,B,riding
91,0.03161599999999998,-0.016966999999999954,0.003345355000000001,0.057373,-0.0271,0.009408565,0.044677999999999995,-0.097412,-0.01104738,2.685546,-3.7231449999999997,0.06225588000000002,2.929688,-3.173829,-0.25482175999999995,2.319337,-1.708985,-0.08239747500000007,B,riding
92,0.03161599999999998,-0.016966999999999954,0.0019531399999999964,0.057373,-0.0271,0.0074938949999999995,0.044677999999999995,-0.097412,-0.006869520000000002,2.685546,-3.7231449999999997,0.011596674999999976,2.929688,-3.173829,-0.152587905,2.319337,-1.708985,-0.07507326,B,riding
93,0.03161599999999998,-0.016966999999999954,-0.0008068849999999977,0.057373,-0.0271,0.00418944,0.044677999999999995,-0.097412,0.0012793050000000016,2.685546,-3.7231449999999997,0.142211935,3.66211,-3.173829,-0.33020028500000004,0.9155280000000001,-1.8310549999999999,-0.2944947,B,riding
94,0.04772900000000002,-0.016966999999999954,0.0019500749999999995,0.029296999999999997,-0.065186,-0.00463318,0.044677999999999995,-0.12573299999999998,-0.004254750000000001,5.310059,-3.5400389999999997,0.23162844000000005,6.408691999999999,-4.150391,0.42022708499999994,1.7089839999999998,-2.01416,-0.21362308,B,riding
95,0.04772900000000002,-0.03625400000000001,0.000629905,0.038940999999999996,-0.065186,-0.0033715800000000003,0.09326200000000001,-0.12573299999999998,-0.0012219049999999986,5.310059,-4.821778,3.552713678800501e-17,6.408691999999999,-8.789064,-0.22277843499999997,3.173829,-2.01416,0.1376343,B,riding
96,0.04772900000000002,-0.03625400000000001,0.0015307350000000042,0.038940999999999996,-0.065186,-0.00269838,0.09326200000000001,-0.12573299999999998,-0.0038391,5.310059,-4.821778,0.025939940000000005,6.408691999999999,-8.789064,0.1559448249999999,3.173829,-2.01416,-0.03173829999999999,B,riding
97,0.04772900000000002,-0.03625400000000001,0.002542114999999999,0.038940999999999996,-0.065186,-0.004593515,0.09326200000000001,-0.12573299999999998,-0.00613648,5.310059,-4.821778,0.056457545000000005,6.408691999999999,-8.789064,-0.12115476000000001,3.173829,-2.01416,0.051574704999999985,B,riding
98,0.02917499999999995,-0.03625400000000001,-0.0025195150000000013,0.038940999999999996,-0.030396,-0.0008001700000000004,0.09326200000000001,-0.069214,0.00631958,4.089355,-4.821778,-0.02960205499999997,3.6010750000000002,-8.789064,-0.58013923,3.173829,-2.01416,0.11260986499999999,B,riding
99,0.013428000000000107,-0.025878999999999985,-0.0023333949999999985,0.036377,-0.03149400000000001,-0.0010796799999999997,0.06799300000000003,-0.03454499999999999,0.0063384949999999995,1.953125,-2.441407,-0.133361845,5.493165,-3.4790050000000003,0.48553476500000003,1.403809,-2.01416,0.04730225999999999,B,riding
100,0.02221699999999993,-0.025878999999999985,4.517499999999786e-05,0.045043999999999994,-0.03149400000000001,0.00146667,0.06799300000000003,-0.06054700000000002,-0.00013977500000000086,1.953125,-2.3803710000000002,-0.003051745000000006,5.493165,-3.4790050000000003,-0.031738235000000004,1.403809,-1.464844,0.030822754999999997,B,riding
101,0.02221699999999993,-0.025878999999999985,-0.0007080200000000003,0.0708,-0.061035000000000006,0.0033184950000000003,0.06799300000000003,-0.06054700000000002,0.001311644999999998,2.8076169999999996,-2.746582,0.09552002500000001,5.493165,-3.4790050000000003,-0.02532961000000002,3.4179690000000003,-3.356933,-0.05859373000000002,B,riding
102,0.028687000000000018,-0.025878999999999985,0.0013934250000000009,0.0708,-0.071777,0.0008416800000000002,0.06799300000000003,-0.06433100000000003,-0.003562,2.8076169999999996,-2.746582,-0.011291510000000005,5.493165,-5.004883,0.09765625,3.4790030000000005,-3.540039,0.04638672000000001,B,riding
103,0.028687000000000018,-0.018677000000000055,0.0023547299999999976,0.0708,-0.071777,-0.001507615,0.044800000000000006,-0.06433100000000003,-0.005919215000000001,2.8076169999999996,-2.746582,0.14434818,4.089356,-5.004883,-0.04974362000000003,3.4790030000000005,-3.540039,-0.16632079500000002,B,riding
104,0.028687000000000018,-0.018677000000000055,0.0003552150000000004,0.0708,-0.071777,-0.0019262399999999996,0.044800000000000006,-0.06433100000000003,-0.0006475849999999983,2.8076169999999996,-2.746582,0.015563964999999987,3.78418,-5.004883,-0.04608156500000003,3.4790030000000005,-3.540039,-0.119018565,B,riding
105,0.028687000000000018,-0.018677000000000055,3.0450000000004083e-06,0.05566399999999999,-0.071777,-0.00458434,0.044800000000000006,-0.06433100000000003,0.0008819800000000016,3.234864,-2.3803710000000002,-0.04638672,3.78418,-5.004883,0.07415769999999997,3.4790030000000005,-3.540039,0.14495849499999997,B,riding
106,0.015259000000000023,-0.018677000000000055,-0.0017962650000000009,0.059204,-0.06103499999999999,-0.0035235699999999997,0.05932599999999999,-0.05102499999999999,0.005397954999999999,3.78418,-5.065919,0.109863315,2.746582,-3.601074,-0.14312744000000002,2.990723,-3.479005,-0.09063717499999999,B,riding
107,0.015259000000000023,-0.01831000000000005,-0.0010284149999999987,0.059204,-0.06103499999999999,-0.002462125,0.05932599999999999,-0.05102499999999999,0.0034094450000000014,3.78418,-5.065919,-0.041503914999999995,2.746582,-2.9296879999999996,0.006408674999999996,3.234864,-3.479005,0.18768313499999997,B,riding
108,0.015259000000000023,-0.01831000000000005,-0.0011462449999999997,0.059814000000000006,-0.06103499999999999,-0.0006238100000000002,0.05932599999999999,-0.05102499999999999,0.0030712899999999987,3.78418,-5.065919,-0.05889893000000001,2.746582,-2.9296879999999996,0.07537841,4.211427,-3.479005,0.26306158500000004,B,riding
109,0.015259000000000023,-0.01831000000000005,8.973499999999968e-05,0.075806,-0.06665,0.00341124,0.05932599999999999,-0.05102499999999999,-0.0008551300000000009,3.78418,-5.065919,0.016174285,2.1362319999999997,-2.9296879999999996,-0.133361795,4.760743,-5.1269540000000005,-0.14678958,B,riding
110,0.011352000000000029,-0.01306099999999999,-0.0005603200000000002,0.076172,-0.092285,0.00015746999999999956,0.036499000000000004,-0.023316000000000003,0.0013049099999999996,3.5400389999999997,-3.051758,-0.07537843999999999,1.464844,-1.1596680000000001,0.17913817999999998,5.249023,-5.1269540000000005,-0.012512270000000037,B,riding
111,0.011963000000000057,-0.009766000000000052,0.00014828499999999854,0.08496100000000001,-0.092285,0.002443235,0.02868599999999999,-0.030883999999999967,-0.001026000000000001,3.5400389999999997,-3.356934,-0.032043485,1.464844,-1.1596680000000001,-0.0012207399999999869,5.249023,-5.1269540000000005,-0.034790094999999986,B,riding
112,0.011963000000000057,-0.009888000000000008,0.00046387999999999985,0.08496100000000001,-0.092285,0.0003619599999999995,0.02868599999999999,-0.030883999999999967,-0.0013537500000000006,3.5400389999999997,-3.356934,-0.06805420499999998,1.464844,-1.1596680000000001,0.020751985,5.249023,-5.1269540000000005,-0.034484900000000034,B,riding
113,0.011963000000000057,-0.009888000000000008,0.0005865449999999994,0.091552,-0.092285,-0.00050537,0.02868599999999999,-0.030883999999999967,-0.0014959499999999991,2.929688,-3.356934,-0.05981443499999999,1.464844,-1.037598,0.11505128500000002,5.249023,-4.943849,-0.06042479499999999,B,riding
114,0.012328999999999923,-0.009888000000000008,0.0012304800000000028,0.091552,-0.084107,0.00044800500000000023,0.023192999999999964,-0.030883999999999967,-0.0034545950000000004,2.9296879999999996,-3.356934,-0.015869125000000005,1.098633,-1.2817390000000002,-0.134887675,4.943848,-4.943849,-0.019836384999999998,B,riding
